League,Saison,Spieltag,hometeam_raw,awayteam_raw,final_score_raw,goal_raw,goal_time_raw,extratime_ra
Bundesliga,2018/2019,24,Hertha BSC,1. FSV Mainz 05,2:1,1:1,50,no
Bundesliga,2018/2019,24,Hertha BSC,1. FSV Mainz 05,2:1,0:1,46,no
Bundesliga,2018/2019,24,Borussia Mönchengladbach,FC Bayern München,1:5,1:5,92,yes
Bundesliga,2018/2019,24,Borussia Mönchengladbach,FC Bayern München,1:5,1:4,75,no
Bundesliga,2018/2019,24,Borussia Mönchengladbach,FC Bayern München,1:5,1:3,47,no
Bundesliga,2018/2019,24,Borussia Mönchengladbach,FC Bayern München,1:5,1:2,37,no
Bundesliga,2018/2019,24,Borussia Mönchengladbach,FC Bayern München,1:5,0:2,11,no
Bundesliga,2018/2019,24,Borussia Mönchengladbach,FC Bayern München,1:5,0:1,2,no
Bundesliga,2018/2019,24,VfB Stuttgart,Hannover 96,5:1,5:1,81,no
Bundesliga,2018/2019,24,VfB Stuttgart,Hannover 96,5:1,4:1,78,no
Bundesliga,2018/2019,24,VfB Stuttgart,Hannover 96,5:1,3:1,68,no
Bundesliga,2018/2019,24,VfB Stuttgart,Hannover 96,5:1,3:0,45,no
Bundesliga,2018/2019,24,VfB Stuttgart,Hannover 96,5:1,2:0,16,no
Bundesliga,2018/2019,24,VfB Stuttgart,Hannover 96,5:1,1:0,4,no
Bundesliga,2018/2019,24,VfL Wolfsburg,SV Werder Bremen,1:1,1:1,74,no
Bundesliga,2018/2019,24,VfL Wolfsburg,SV Werder Bremen,1:1,1:0,54,no
Bundesliga,2018/2019,25,SV Werder Bremen,FC Schalke 04,4:2,4:2,94,yes
Bundesliga,2018/2019,25,SV Werder Bremen,FC Schalke 04,4:2,3:2,85,no
Bundesliga,2018/2019,25,SV Werder Bremen,FC Schalke 04,4:2,3:1,73,no
Bundesliga,2018/2019,25,SV Werder Bremen,FC Schalke 04,4:2,2:1,51,no
Bundesliga,2018/2019,25,SV Werder Bremen,FC Schalke 04,4:2,1:1,31,no
Bundesliga,2018/2019,25,SV Werder Bremen,FC Schalke 04,4:2,0:1,26,no
Bundesliga,2018/2019,25,Fortuna Düsseldorf,Eintracht Frankfurt,0:3,0:3,94,yes
Bundesliga,2018/2019,25,Fortuna Düsseldorf,Eintracht Frankfurt,0:3,0:2,92,yes
Bundesliga,2018/2019,25,Fortuna Düsseldorf,Eintracht Frankfurt,0:3,0:1,48,no
Bundesliga,2018/2019,25,Borussia Dortmund,VfB Stuttgart,3:1,3:1,93,yes
Bundesliga,2018/2019,25,Borussia Dortmund,VfB Stuttgart,3:1,2:1,84,no
Bundesliga,2018/2019,25,Borussia Dortmund,VfB Stuttgart,3:1,1:1,71,no
Bundesliga,2018/2019,25,Borussia Dortmund,VfB Stuttgart,3:1,1:0,62,no
Bundesliga,2018/2019,25,FC Bayern München,VfL Wolfsburg,6:0,6:0,85,no
Bundesliga,2018/2019,25,FC Bayern München,VfL Wolfsburg,6:0,5:0,82,no
Bundesliga,2018/2019,25,FC Bayern München,VfL Wolfsburg,6:0,4:0,76,no
Bundesliga,2018/2019,25,FC Bayern München,VfL Wolfsburg,6:0,3:0,52,no
Bundesliga,2018/2019,25,FC Bayern München,VfL Wolfsburg,6:0,2:0,37,no
Bundesliga,2018/2019,25,FC Bayern München,VfL Wolfsburg,6:0,1:0,34,no
Bundesliga,2018/2019,25,SC Freiburg,Hertha BSC,2:1,2:1,80,no
Bundesliga,2018/2019,25,SC Freiburg,Hertha BSC,2:1,1:1,76,no
Bundesliga,2018/2019,25,SC Freiburg,Hertha BSC,2:1,1:0,27,no
Bundesliga,2018/2019,25,1. FSV Mainz 05,Borussia Mönchengladbach,0:1,0:1,63,no
Bundesliga,2018/2019,25,1899 Hoffenheim,1. FC Nürnberg,2:1,2:1,78,no
Bundesliga,2018/2019,25,1899 Hoffenheim,1. FC Nürnberg,2:1,1:1,61,no
Bundesliga,2018/2019,25,1899 Hoffenheim,1. FC Nürnberg,2:1,1:0,25,no
Bundesliga,2018/2019,25,Hannover 96,Bayer Leverkusen,2:3,2:3,87,no
Bundesliga,2018/2019,25,Hannover 96,Bayer Leverkusen,2:3,2:2,73,no
Bundesliga,2018/2019,25,Hannover 96,Bayer Leverkusen,2:3,1:2,51,no
Bundesliga,2018/2019,25,Hannover 96,Bayer Leverkusen,2:3,0:2,28,no
Bundesliga,2018/2019,25,Hannover 96,Bayer Leverkusen,2:3,0:1,13,no
Bundesliga,2018/2019,26,Borussia Mönchengladbach,SC Freiburg,1:1,1:1,16,no
Bundesliga,2018/2019,26,Borussia Mönchengladbach,SC Freiburg,1:1,0:1,10,no
Bundesliga,2018/2019,26,FC Augsburg,Hannover 96,3:1,3:1,86,no
Bundesliga,2018/2019,26,FC Augsburg,Hannover 96,3:1,2:1,78,no
Bundesliga,2018/2019,26,FC Augsburg,Hannover 96,3:1,1:1,65,no
Bundesliga,2018/2019,26,FC Augsburg,Hannover 96,3:1,0:1,8,no
Bundesliga,2018/2019,26,FC Schalke 04,RB Leipzig,0:1,0:1,14,no
Bundesliga,2018/2019,26,VfB Stuttgart,1899 Hoffenheim,1:1,1:1,66,no
Bundesliga,2018/2019,26,VfB Stuttgart,1899 Hoffenheim,1:1,0:1,42,no
Bundesliga,2018/2019,26,VfL Wolfsburg,Fortuna Düsseldorf,5:2,5:2,88,no
Bundesliga,2018/2019,26,VfL Wolfsburg,Fortuna Düsseldorf,5:2,4:2,65,no
Bundesliga,2018/2019,26,VfL Wolfsburg,Fortuna Düsseldorf,5:2,4:1,59,no
Bundesliga,2018/2019,26,VfL Wolfsburg,Fortuna Düsseldorf,5:2,3:1,57,no
Bundesliga,2018/2019,26,VfL Wolfsburg,Fortuna Düsseldorf,5:2,2:1,54,no
Bundesliga,2018/2019,26,VfL Wolfsburg,Fortuna Düsseldorf,5:2,1:1,34,no
Bundesliga,2018/2019,26,VfL Wolfsburg,Fortuna Düsseldorf,5:2,0:1,30,no
Bundesliga,2018/2019,26,Hertha BSC,Borussia Dortmund,2:3,2:3,95,yes
Bundesliga,2018/2019,26,Hertha BSC,Borussia Dortmund,2:3,2:2,85,no
Bundesliga,2018/2019,26,Hertha BSC,Borussia Dortmund,2:3,2:1,47,no
Bundesliga,2018/2019,26,Hertha BSC,Borussia Dortmund,2:3,1:1,35,no
Bundesliga,2018/2019,26,Hertha BSC,Borussia Dortmund,2:3,1:0,14,no
Bundesliga,2018/2019,26,Bayer Leverkusen,SV Werder Bremen,1:3,1:3,95,yes
Bundesliga,2018/2019,26,Bayer Leverkusen,SV Werder Bremen,1:3,1:2,75,no
Bundesliga,2018/2019,26,Bayer Leverkusen,SV Werder Bremen,1:3,0:2,37,no
Bundesliga,2018/2019,26,Bayer Leverkusen,SV Werder Bremen,1:3,0:1,13,no
Bundesliga,2018/2019,26,Eintracht Frankfurt,1. FC Nürnberg,1:0,1:0,31,no
Bundesliga,2018/2019,26,FC Bayern München,1. FSV Mainz 05,6:0,6:0,70,no
Bundesliga,2018/2019,26,FC Bayern München,1. FSV Mainz 05,6:0,5:0,55,no
Bundesliga,2018/2019,26,FC Bayern München,1. FSV Mainz 05,6:0,4:0,51,no
Bundesliga,2018/2019,26,FC Bayern München,1. FSV Mainz 05,6:0,3:0,39,no
Bundesliga,2018/2019,26,FC Bayern München,1. FSV Mainz 05,6:0,2:0,33,no
Bundesliga,2018/2019,26,FC Bayern München,1. FSV Mainz 05,6:0,1:0,3,no
Bundesliga,2018/2019,27,1899 Hoffenheim,Bayer Leverkusen,4:1,4:1,79,no
Bundesliga,2018/2019,27,1899 Hoffenheim,Bayer Leverkusen,4:1,3:1,61,no
Bundesliga,2018/2019,27,1899 Hoffenheim,Bayer Leverkusen,4:1,2:1,51,no
Bundesliga,2018/2019,27,1899 Hoffenheim,Bayer Leverkusen,4:1,1:1,17,no
Bundesliga,2018/2019,27,1899 Hoffenheim,Bayer Leverkusen,4:1,1:0,10,no
Bundesliga,2018/2019,27,1. FC Nürnberg,FC Augsburg,3:0,3:0,91,yes
Bundesliga,2018/2019,27,1. FC Nürnberg,FC Augsburg,3:0,2:0,88,no
Bundesliga,2018/2019,27,1. FC Nürnberg,FC Augsburg,3:0,1:0,52,no
Bundesliga,2018/2019,27,Borussia Dortmund,VfL Wolfsburg,2:0,2:0,94,yes
Bundesliga,2018/2019,27,Borussia Dortmund,VfL Wolfsburg,2:0,1:0,91,yes
Bundesliga,2018/2019,27,Fortuna Düsseldorf,Borussia Mönchengladbach,3:1,3:1,83,no
Bundesliga,2018/2019,27,Fortuna Düsseldorf,Borussia Mönchengladbach,3:1,3:0,16,no
Bundesliga,2018/2019,27,Fortuna Düsseldorf,Borussia Mönchengladbach,3:1,2:0,12,no
Bundesliga,2018/2019,27,Fortuna Düsseldorf,Borussia Mönchengladbach,3:1,1:0,6,no
Bundesliga,2018/2019,27,SC Freiburg,FC Bayern München,1:0,1:1,22,no
Bundesliga,2018/2019,27,SC Freiburg,FC Bayern München,1:0,1:0,3,no
Bundesliga,2018/2019,27,SV Werder Bremen,1. FSV Mainz 05,3:1,3:1,63,no
Bundesliga,2018/2019,27,SV Werder Bremen,1. FSV Mainz 05,3:1,2:1,52,no
Bundesliga,2018/2019,27,SV Werder Bremen,1. FSV Mainz 05,3:1,2:0,36,no
Bundesliga,2018/2019,27,SV Werder Bremen,1. FSV Mainz 05,3:1,1:0,3,no
Bundesliga,2018/2019,27,RB Leipzig,Hertha BSC,5:0,5:0,64,no
Bundesliga,2018/2019,27,RB Leipzig,Hertha BSC,5:0,4:0,62,no
Bundesliga,2018/2019,27,RB Leipzig,Hertha BSC,5:0,3:0,56,no
Bundesliga,2018/2019,27,RB Leipzig,Hertha BSC,5:0,2:0,27,no
Bundesliga,2018/2019,27,RB Leipzig,Hertha BSC,5:0,1:0,17,no
Bundesliga,2018/2019,27,Hannover 96,FC Schalke 04,0:1,0:1,39,no
Bundesliga,2018/2019,27,Eintracht Frankfurt,VfB Stuttgart,3:0,3:0,84,no
Bundesliga,2018/2019,27,Eintracht Frankfurt,VfB Stuttgart,3:0,2:0,64,no
Bundesliga,2018/2019,27,Eintracht Frankfurt,VfB Stuttgart,3:0,1:0,45,no
Bundesliga,2018/2019,28,1. FSV Mainz 05,SC Freiburg,5:0,5:0,77,no
Bundesliga,2018/2019,28,1. FSV Mainz 05,SC Freiburg,5:0,4:0,73,no
Bundesliga,2018/2019,28,1. FSV Mainz 05,SC Freiburg,5:0,3:0,33,no
Bundesliga,2018/2019,28,1. FSV Mainz 05,SC Freiburg,5:0,2:0,25,no
Bundesliga,2018/2019,28,1. FSV Mainz 05,SC Freiburg,5:0,1:0,20,no
Bundesliga,2018/2019,28,Bayer Leverkusen,RB Leipzig,2:4,2:4,83,no
Bundesliga,2018/2019,28,Bayer Leverkusen,RB Leipzig,2:4,2:3,71,no
Bundesliga,2018/2019,28,Bayer Leverkusen,RB Leipzig,2:4,2:2,64,no
Bundesliga,2018/2019,28,Bayer Leverkusen,RB Leipzig,2:4,2:1,23,no
Bundesliga,2018/2019,28,Bayer Leverkusen,RB Leipzig,2:4,1:1,17,no
Bundesliga,2018/2019,28,Bayer Leverkusen,RB Leipzig,2:4,1:0,11,no
Bundesliga,2018/2019,28,FC Schalke 04,Eintracht Frankfurt,1:2,1:2,99,yes
Bundesliga,2018/2019,28,FC Schalke 04,Eintracht Frankfurt,1:2,1:1,94,yes
Bundesliga,2018/2019,28,FC Schalke 04,Eintracht Frankfurt,1:2,0:1,21,no
Bundesliga,2018/2019,28,Hertha BSC,Fortuna Düsseldorf,1:2,1:2,61,no
Bundesliga,2018/2019,28,Hertha BSC,Fortuna Düsseldorf,1:2,1:1,41,no
Bundesliga,2018/2019,28,Hertha BSC,Fortuna Düsseldorf,1:2,0:1,35,no
Bundesliga,2018/2019,28,VfB Stuttgart,1. FC Nürnberg,1:1,1:1,75,no
Bundesliga,2018/2019,28,VfB Stuttgart,1. FC Nürnberg,1:1,0:1,42,no
Bundesliga,2018/2019,28,VfL Wolfsburg,Hannover 96,3:1,3:1,78,no
Bundesliga,2018/2019,28,VfL Wolfsburg,Hannover 96,3:1,2:1,71,no
Bundesliga,2018/2019,28,VfL Wolfsburg,Hannover 96,3:1,1:1,31,no
Bundesliga,2018/2019,28,VfL Wolfsburg,Hannover 96,3:1,0:1,30,no
Bundesliga,2018/2019,28,FC Bayern München,Borussia Dortmund,5:0,5:0,89,no
Bundesliga,2018/2019,28,FC Bayern München,Borussia Dortmund,5:0,4:0,43,no
Bundesliga,2018/2019,28,FC Bayern München,Borussia Dortmund,5:0,3:0,41,no
Bundesliga,2018/2019,28,FC Bayern München,Borussia Dortmund,5:0,2:0,17,no
Bundesliga,2018/2019,28,FC Bayern München,Borussia Dortmund,5:0,1:0,10,no
Bundesliga,2018/2019,28,FC Augsburg,1899 Hoffenheim,0:4,0:4,82,no
Bundesliga,2018/2019,28,FC Augsburg,1899 Hoffenheim,0:4,0:3,74,no
Bundesliga,2018/2019,28,FC Augsburg,1899 Hoffenheim,0:4,0:2,61,no
Bundesliga,2018/2019,28,FC Augsburg,1899 Hoffenheim,0:4,0:1,6,no
Bundesliga,2018/2019,28,Borussia Mönchengladbach,SV Werder Bremen,1:1,1:1,79,no
Bundesliga,2018/2019,28,Borussia Mönchengladbach,SV Werder Bremen,1:1,1:0,49,no
Bundesliga,2018/2019,29,1. FC Nürnberg,FC Schalke 04,1:1,1:1,84,no
Bundesliga,2018/2019,29,1. FC Nürnberg,FC Schalke 04,1:1,1:0,82,no
Bundesliga,2018/2019,29,Hannover 96,Borussia Mönchengladbach,0:1,0:1,53,no
Bundesliga,2018/2019,29,RB Leipzig,VfL Wolfsburg,2:0,2:0,28,no
Bundesliga,2018/2019,29,RB Leipzig,VfL Wolfsburg,2:0,1:0,16,no
Bundesliga,2018/2019,29,SV Werder Bremen,SC Freiburg,2:1,2:1,93,yes
Bundesliga,2018/2019,29,SV Werder Bremen,SC Freiburg,2:1,2:0,84,no
Bundesliga,2018/2019,29,SV Werder Bremen,SC Freiburg,2:1,1:0,76,no
Bundesliga,2018/2019,29,VfB Stuttgart,Bayer Leverkusen,0:1,0:1,91,yes
Bundesliga,2018/2019,29,Borussia Dortmund,1. FSV Mainz 05,2:1,2:1,83,no
Bundesliga,2018/2019,29,Borussia Dortmund,1. FSV Mainz 05,2:1,2:0,24,no
Bundesliga,2018/2019,29,Borussia Dortmund,1. FSV Mainz 05,2:1,1:0,17,no
Bundesliga,2018/2019,29,1899 Hoffenheim,Hertha BSC,2:0,2:0,76,no
Bundesliga,2018/2019,29,1899 Hoffenheim,Hertha BSC,2:0,1:0,29,no
Bundesliga,2018/2019,29,Fortuna Düsseldorf,FC Bayern München,1:4,1:4,93,yes
Bundesliga,2018/2019,29,Fortuna Düsseldorf,FC Bayern München,1:4,1:3,89,no
Bundesliga,2018/2019,29,Fortuna Düsseldorf,FC Bayern München,1:4,0:3,55,no
Bundesliga,2018/2019,29,Fortuna Düsseldorf,FC Bayern München,1:4,0:2,41,no
Bundesliga,2018/2019,29,Fortuna Düsseldorf,FC Bayern München,1:4,0:1,15,no
Bundesliga,2018/2019,29,Eintracht Frankfurt,FC Augsburg,1:3,1:3,84,no
Bundesliga,2018/2019,29,Eintracht Frankfurt,FC Augsburg,1:3,1:2,47,no
Bundesliga,2018/2019,29,Eintracht Frankfurt,FC Augsburg,1:3,1:1,49,yes
Bundesliga,2018/2019,29,Eintracht Frankfurt,FC Augsburg,1:3,1:0,31,no
Bundesliga,2018/2019,3,Borussia Dortmund,Eintracht Frankfurt,3:1,3:1,88,no
Bundesliga,2018/2019,3,Borussia Dortmund,Eintracht Frankfurt,3:1,2:1,72,no
Bundesliga,2018/2019,3,Borussia Dortmund,Eintracht Frankfurt,3:1,1:1,68,no
Bundesliga,2018/2019,3,Borussia Dortmund,Eintracht Frankfurt,3:1,1:0,36,no
Bundesliga,2018/2019,3,1. FSV Mainz 05,FC Augsburg,2:1,2:1,93,yes
Bundesliga,2018/2019,3,1. FSV Mainz 05,FC Augsburg,2:1,1:1,87,no
Bundesliga,2018/2019,3,1. FSV Mainz 05,FC Augsburg,2:1,0:1,82,no
Bundesliga,2018/2019,3,FC Bayern München,Bayer Leverkusen,3:1,3:1,89,no
Bundesliga,2018/2019,3,FC Bayern München,Bayer Leverkusen,3:1,2:1,80,no
Bundesliga,2018/2019,3,FC Bayern München,Bayer Leverkusen,3:1,1:1,19,no
Bundesliga,2018/2019,3,FC Bayern München,Bayer Leverkusen,3:1,0:1,10,no
Bundesliga,2018/2019,3,Fortuna Düsseldorf,1899 Hoffenheim,2:1,2:1,88,no
Bundesliga,2018/2019,3,Fortuna Düsseldorf,1899 Hoffenheim,2:1,1:1,86,no
Bundesliga,2018/2019,3,Fortuna Düsseldorf,1899 Hoffenheim,2:1,1:0,46,yes
Bundesliga,2018/2019,3,RB Leipzig,Hannover 96,1:0,3:2,65,no
Bundesliga,2018/2019,3,RB Leipzig,Hannover 96,1:0,3:1,63,no
Bundesliga,2018/2019,3,RB Leipzig,Hannover 96,1:0,2:1,40,no
Bundesliga,2018/2019,3,RB Leipzig,Hannover 96,1:0,1:1,13,no
Bundesliga,2018/2019,3,RB Leipzig,Hannover 96,1:0,1:0,9,no
Bundesliga,2018/2019,3,VfL Wolfsburg,Hertha BSC,2:2,2:2,90,no
Bundesliga,2018/2019,3,VfL Wolfsburg,Hertha BSC,2:2,1:2,90,no
Bundesliga,2018/2019,3,VfL Wolfsburg,Hertha BSC,2:2,1:1,87,no
Bundesliga,2018/2019,3,VfL Wolfsburg,Hertha BSC,2:2,0:1,61,no
Bundesliga,2018/2019,3,Borussia Mönchengladbach,FC Schalke 04,2:1,2:1,93,yes
Bundesliga,2018/2019,3,Borussia Mönchengladbach,FC Schalke 04,2:1,2:0,76,no
Bundesliga,2018/2019,3,Borussia Mönchengladbach,FC Schalke 04,2:1,1:0,3,no
Bundesliga,2018/2019,3,SV Werder Bremen,1. FC Nürnberg,1:1,1:1,92,yes
Bundesliga,2018/2019,3,SV Werder Bremen,1. FC Nürnberg,1:1,1:0,26,no
Bundesliga,2018/2019,3,SC Freiburg,VfB Stuttgart,3:3,3:3,83,no
Bundesliga,2018/2019,3,SC Freiburg,VfB Stuttgart,3:3,2:3,81,no
Bundesliga,2018/2019,3,SC Freiburg,VfB Stuttgart,3:3,2:2,56,no
Bundesliga,2018/2019,3,SC Freiburg,VfB Stuttgart,3:3,1:2,52,no
Bundesliga,2018/2019,3,SC Freiburg,VfB Stuttgart,3:3,1:1,48,no
Bundesliga,2018/2019,3,SC Freiburg,VfB Stuttgart,3:3,1:0,44,no
Bundesliga,2018/2019,30,VfL Wolfsburg,Eintracht Frankfurt,1:1,1:1,90,no
Bundesliga,2018/2019,30,VfL Wolfsburg,Eintracht Frankfurt,1:1,0:1,78,no
Bundesliga,2018/2019,30,1. FSV Mainz 05,Fortuna Düsseldorf,3:1,3:1,87,no
Bundesliga,2018/2019,30,1. FSV Mainz 05,Fortuna Düsseldorf,3:1,2:1,67,no
Bundesliga,2018/2019,30,1. FSV Mainz 05,Fortuna Düsseldorf,3:1,1:1,19,no
Bundesliga,2018/2019,30,1. FSV Mainz 05,Fortuna Düsseldorf,3:1,1:0,1,no
Bundesliga,2018/2019,30,Bayer Leverkusen,1. FC Nürnberg,2:0,2:0,86,no
Bundesliga,2018/2019,30,Bayer Leverkusen,1. FC Nürnberg,2:0,1:0,61,no
Bundesliga,2018/2019,30,FC Augsburg,VfB Stuttgart,6:0,6:0,68,no
Bundesliga,2018/2019,30,FC Augsburg,VfB Stuttgart,6:0,5:0,58,no
Bundesliga,2018/2019,30,FC Augsburg,VfB Stuttgart,6:0,4:0,53,no
Bundesliga,2018/2019,30,FC Augsburg,VfB Stuttgart,6:0,3:0,29,no
Bundesliga,2018/2019,30,FC Augsburg,VfB Stuttgart,6:0,2:0,18,no
Bundesliga,2018/2019,30,FC Augsburg,VfB Stuttgart,6:0,1:0,11,no
Bundesliga,2018/2019,30,FC Bayern München,SV Werder Bremen,1:0,1:0,75,no
Bundesliga,2018/2019,30,Borussia Mönchengladbach,RB Leipzig,1:2,1:2,61,no
Bundesliga,2018/2019,30,Borussia Mönchengladbach,RB Leipzig,1:2,0:2,53,no
Bundesliga,2018/2019,30,Borussia Mönchengladbach,RB Leipzig,1:2,0:1,17,no
Bundesliga,2018/2019,30,FC Schalke 04,1899 Hoffenheim,2:5,2:5,90,no
Bundesliga,2018/2019,30,FC Schalke 04,1899 Hoffenheim,2:5,1:5,80,no
Bundesliga,2018/2019,30,FC Schalke 04,1899 Hoffenheim,2:5,1:4,73,no
Bundesliga,2018/2019,30,FC Schalke 04,1899 Hoffenheim,2:5,1:3,65,no
Bundesliga,2018/2019,30,FC Schalke 04,1899 Hoffenheim,2:5,1:2,60,no
Bundesliga,2018/2019,30,FC Schalke 04,1899 Hoffenheim,2:5,0:2,45,no
Bundesliga,2018/2019,30,FC Schalke 04,1899 Hoffenheim,2:5,0:1,25,no
Bundesliga,2018/2019,30,SC Freiburg,Borussia Dortmund,0:4,0:4,87,no
Bundesliga,2018/2019,30,SC Freiburg,Borussia Dortmund,0:4,0:3,79,no
Bundesliga,2018/2019,30,SC Freiburg,Borussia Dortmund,0:4,0:2,54,no
Bundesliga,2018/2019,30,SC Freiburg,Borussia Dortmund,0:4,0:1,12,no
Bundesliga,2018/2019,31,FC Augsburg,Bayer Leverkusen,1:4,1:4,88,no
Bundesliga,2018/2019,31,FC Augsburg,Bayer Leverkusen,1:4,1:3,60,no
Bundesliga,2018/2019,31,FC Augsburg,Bayer Leverkusen,1:4,1:2,48,no
Bundesliga,2018/2019,31,FC Augsburg,Bayer Leverkusen,1:4,1:1,15,no
Bundesliga,2018/2019,31,FC Augsburg,Bayer Leverkusen,1:4,1:0,12,no
Bundesliga,2018/2019,31,Borussia Dortmund,FC Schalke 04,2:4,2:4,86,no
Bundesliga,2018/2019,31,Borussia Dortmund,FC Schalke 04,2:4,2:3,65,no
Bundesliga,2018/2019,31,Borussia Dortmund,FC Schalke 04,2:4,1:3,62,no
Bundesliga,2018/2019,31,Borussia Dortmund,FC Schalke 04,2:4,1:2,60,no
Bundesliga,2018/2019,31,Borussia Dortmund,FC Schalke 04,2:4,1:1,28,no
Bundesliga,2018/2019,31,Borussia Dortmund,FC Schalke 04,2:4,1:0,18,no
Bundesliga,2018/2019,31,Fortuna Düsseldorf,SV Werder Bremen,4:1,4:1,73,no
Bundesliga,2018/2019,31,Fortuna Düsseldorf,SV Werder Bremen,4:1,3:1,56,no
Bundesliga,2018/2019,31,Fortuna Düsseldorf,SV Werder Bremen,4:1,2:1,28,no
Bundesliga,2018/2019,31,Fortuna Düsseldorf,SV Werder Bremen,4:1,2:0,23,no
Bundesliga,2018/2019,31,Fortuna Düsseldorf,SV Werder Bremen,4:1,1:0,1,no
Bundesliga,2018/2019,31,Hannover 96,1. FSV Mainz 05,1:0,1:0,66,no
Bundesliga,2018/2019,31,RB Leipzig,SC Freiburg,2:1,2:1,78,no
Bundesliga,2018/2019,31,RB Leipzig,SC Freiburg,2:1,1:1,66,no
Bundesliga,2018/2019,31,RB Leipzig,SC Freiburg,2:1,1:0,19,no
Bundesliga,2018/2019,31,VfB Stuttgart,Borussia Mönchengladbach,1:0,1:0,56,no
Bundesliga,2018/2019,31,1899 Hoffenheim,VfL Wolfsburg,1:0,1:4,88,no
Bundesliga,2018/2019,31,1899 Hoffenheim,VfL Wolfsburg,1:0,1:3,85,no
Bundesliga,2018/2019,31,1899 Hoffenheim,VfL Wolfsburg,1:0,1:2,69,no
Bundesliga,2018/2019,31,1899 Hoffenheim,VfL Wolfsburg,1:0,1:1,41,no
Bundesliga,2018/2019,31,1899 Hoffenheim,VfL Wolfsburg,1:0,1:0,9,no
Bundesliga,2018/2019,31,1. FC Nürnberg,FC Bayern München,1:1,1:1,75,no
Bundesliga,2018/2019,31,1. FC Nürnberg,FC Bayern München,1:1,1:0,48,no
Bundesliga,2018/2019,32,1. FSV Mainz 05,RB Leipzig,3:3,3:3,83,no
Bundesliga,2018/2019,32,1. FSV Mainz 05,RB Leipzig,3:3,2:3,67,no
Bundesliga,2018/2019,32,1. FSV Mainz 05,RB Leipzig,3:3,1:3,49,no
Bundesliga,2018/2019,32,1. FSV Mainz 05,RB Leipzig,3:3,1:2,43,no
Bundesliga,2018/2019,32,1. FSV Mainz 05,RB Leipzig,3:3,0:2,32,no
Bundesliga,2018/2019,32,1. FSV Mainz 05,RB Leipzig,3:3,0:1,20,no
Bundesliga,2018/2019,32,Borussia Mönchengladbach,1899 Hoffenheim,2:2,2:2,84,no
Bundesliga,2018/2019,32,Borussia Mönchengladbach,1899 Hoffenheim,2:2,1:2,79,no
Bundesliga,2018/2019,32,Borussia Mönchengladbach,1899 Hoffenheim,2:2,1:1,72,no
Bundesliga,2018/2019,32,Borussia Mönchengladbach,1899 Hoffenheim,2:2,0:1,32,no
Bundesliga,2018/2019,32,FC Bayern München,Hannover 96,3:1,3:1,84,no
Bundesliga,2018/2019,32,FC Bayern München,Hannover 96,3:1,2:1,55,no
Bundesliga,2018/2019,32,FC Bayern München,Hannover 96,3:1,2:0,51,no
Bundesliga,2018/2019,32,FC Bayern München,Hannover 96,3:1,1:0,40,no
Bundesliga,2018/2019,32,Hertha BSC,VfB Stuttgart,3:1,3:1,70,no
Bundesliga,2018/2019,32,Hertha BSC,VfB Stuttgart,3:1,3:0,67,no
Bundesliga,2018/2019,32,Hertha BSC,VfB Stuttgart,3:1,2:0,47,yes
Bundesliga,2018/2019,32,Hertha BSC,VfB Stuttgart,3:1,1:0,40,no
Bundesliga,2018/2019,32,VfL Wolfsburg,1. FC Nürnberg,2:0,2:0,78,no
Bundesliga,2018/2019,32,VfL Wolfsburg,1. FC Nürnberg,2:0,1:0,38,no
Bundesliga,2018/2019,32,SV Werder Bremen,Borussia Dortmund,2:2,2:2,75,no
Bundesliga,2018/2019,32,SV Werder Bremen,Borussia Dortmund,2:2,1:2,70,no
Bundesliga,2018/2019,32,SV Werder Bremen,Borussia Dortmund,2:2,0:2,41,no
Bundesliga,2018/2019,32,SV Werder Bremen,Borussia Dortmund,2:2,0:1,6,no
Bundesliga,2018/2019,32,SC Freiburg,Fortuna Düsseldorf,1:1,1:1,48,no
Bundesliga,2018/2019,32,SC Freiburg,Fortuna Düsseldorf,1:1,1:0,31,no
Bundesliga,2018/2019,32,Bayer Leverkusen,Eintracht Frankfurt,6:1,6:1,36,no
Bundesliga,2018/2019,32,Bayer Leverkusen,Eintracht Frankfurt,6:1,5:1,34,no
Bundesliga,2018/2019,32,Bayer Leverkusen,Eintracht Frankfurt,6:1,4:1,28,no
Bundesliga,2018/2019,32,Bayer Leverkusen,Eintracht Frankfurt,6:1,3:1,23,no
Bundesliga,2018/2019,32,Bayer Leverkusen,Eintracht Frankfurt,6:1,2:1,14,no
Bundesliga,2018/2019,32,Bayer Leverkusen,Eintracht Frankfurt,6:1,2:0,13,no
Bundesliga,2018/2019,32,Bayer Leverkusen,Eintracht Frankfurt,6:1,1:0,2,no
Bundesliga,2018/2019,33,1. FC Nürnberg,Borussia Mönchengladbach,0:4,0:4,80,no
Bundesliga,2018/2019,33,1. FC Nürnberg,Borussia Mönchengladbach,0:4,0:3,65,no
Bundesliga,2018/2019,33,1. FC Nürnberg,Borussia Mönchengladbach,0:4,0:2,63,no
Bundesliga,2018/2019,33,1899 Hoffenheim,SV Werder Bremen,0:1,0:1,39,no
Bundesliga,2018/2019,33,Bayer Leverkusen,FC Schalke 04,1:1,1:1,47,no
Bundesliga,2018/2019,33,Bayer Leverkusen,FC Schalke 04,1:1,1:0,31,no
